SBS 2026년
설 특집 여론조사 통계표
전국
S 조사개요 s
의뢰기관,SBS
수행기관,입소스 주식회사（IPSOS）
조사지역,전국
조사기간,2026년 2월 12일 ~ 14일
조사대상,전국에 거주하는 만18세 이상 남녀
조사방법,무선 전화면접조사（무선 100%）
표집틀,무선전화 : 통신사 제공 가상번호
표본크기,"1,004명"
표본추출,"성, 연령, 지역 할당 후 무선 가상번호 추출"
응답률,11.3%
가중치 부여 방식,"성별, 연령별, 지역별 가중값 부여（셀 가중）
（2026년 1월 말 행정안전부 주민등록 인구 기준）"
표본오차,±3.1%p （95% 신뢰수준）
（안내） 정수로 표기된 조사 결과표 상 일부 문항의 행별 백분율 합계는 100%가 아닌 99%나 101%가 될 수 있습니다.
"또한 척도형 문항（예 : 매우, 다소 등）에서 두 개 응답 값을 합산하여 제시하는 경우, 정수로 표기된 각 응답 값의"
단순 합계와 1%p 혹은 -1%p의 차이가 있을 수 있습니다. 이는 가중치 적용 후 소수점 첫째 자리에서 반올림하여 정수로
"표기하여 나타나는 현상이므로, 이상치가 아님을 알려드립니다."
＜표0＞응답자특성표(1)
BASE:전체,,조사완료,,가중값 적용 기준,,"가중값
배율
(B/A)"
,,"사례수
(명)(A)",%,"사례수(명)
(B)",%,
전체,,(1004),100,(1004),100,1.00
▣권역별▣,서울,(189),19,(187),19,0.99
,인천/경기,(324),32,(326),32,1.01
,대전/충청/세종,(105),10,(108),11,1.03
,광주/전라,(97),10,(96),10,0.99
,대구/경북,(103),10,(96),10,0.93
,부산/울산/경남,(145),14,(148),15,1.02
,강원/제주,(41),4,(43),4,1.05
▣성별▣,남자,(507),50,(497),50,0.98
,여자,(497),50,(507),50,1.02
▣연령별▣,18-29세,(144),14,(148),15,1.03
,30-39세,(150),15,(153),15,1.02
,40-49세,(167),17,(172),17,1.03
,50-59세,(198),20,(196),20,0.99
,60-69세,(186),19,(175),17,0.94
,70세이상,(159),16,(160),16,1.01
3
＜표0-1＞응답자특성표(2)
BASE:전체,,,조사완료 사례수,,,가중값 적용 기준 사례수,,
,,,계,남자,여자,계,남자,여자
지역별,계,소계,1004,507,497,1004,497,507
,,18-29세,144,72,72,148,76,72
,,30-39세,150,77,73,153,79,74
,,40-49세,167,92,75,172,88,84
,,50-59세,198,103,95,196,100,96
,,60-69세,186,91,95,175,86,89
,,70세이상,159,72,87,160,68,92
,서울,소계,189,90,99,187,88,99
,,18-29세,34,16,18,32,15,17
,,30-39세,34,17,17,33,16,17
,,40-49세,30,15,15,31,15,16
,,50-59세,33,16,17,33,16,17
,,60-69세,30,14,16,30,14,16
,,70세이상,28,12,16,28,12,16
,인천/경기,소계,324,161,163,326,163,163
,,18-29세,49,25,24,50,26,24
,,30-39세,53,28,25,54,28,26
,,40-49세,61,31,30,60,31,29
,,50-59세,65,33,32,65,33,32
,,60-69세,54,27,27,54,27,27
,,70세이상,42,17,25,43,18,25
,대전/충청/세종,소계,105,55,50,108,56,52
,,18-29세,15,10,5,17,10,7
,,30-39세,15,7,8,15,8,7
,,40-49세,16,10,6,18,10,8
,,50-59세,20,9,11,21,11,10
,,60-69세,23,11,12,19,9,10
,,70세이상,16,8,8,18,8,10
,광주/전라,소계,97,51,46,96,48,48
,,18-29세,12,6,6,13,7,6
,,30-39세,11,6,5,12,6,6
,,40-49세,15,9,6,16,8,8
,,50-59세,20,11,9,19,10,9
,,60-69세,19,9,10,17,9,8
,,70세이상,20,10,10,19,8,11
,대구/경북,소계,103,52,51,96,46,50
,,18-29세,12,6,6,12,6,6
,,30-39세,12,5,7,12,6,6
,,40-49세,16,10,6,16,8,8
,,50-59세,21,12,9,20,10,10
,,60-69세,22,11,11,18,9,9
,,70세이상,20,8,12,18,7,11
,부산/울산/경남,소계,145,75,70,148,74,74
,,18-29세,16,7,9,19,10,9
,,30-39세,19,11,8,20,11,9
,,40-49세,24,14,10,25,13,12
,,50-59세,30,16,14,29,15,14
,,60-69세,30,14,16,29,14,15
,,70세이상,26,13,13,26,11,15
,강원/제주,소계,41,23,18,43,22,21
,,18-29세,6,2,4,5,2,3
,,30-39세,6,3,3,7,4,3
,,40-49세,5,3,2,6,3,3
,,50-59세,9,6,3,9,5,4
,,60-69세,8,5,3,8,4,4
,,70세이상,7,4,3,8,4,4
4
< 표 12 > 현 정부 부동산 정책 평가
"문12. 현 정부는 출범 이후 대출 규제와 수도권 토지거래허가구역 지정, 그리고 수도권 주택 공급을 확대하는 등의 부동산 대책들을 발표했습니다. 정"
부의 부동산 정책에 대해 어떻게 생각하십니까?
,"조사완료
사례수","가중값
적용
사례수",잘하고 있다,잘못하고 있다,"모르겠다
/무응답",계
전 체,(1004),(1004),52,39,9,100
권역별,,,,,,
서울,(189),(187),46,45,9,100
인천/경기,(324),(326),49,40,12,100
대전/충청/세종,(105),(108),60,34,6,100
광주/전라,(97),(96),77,16,8,100
대구/경북,(103),(96),45,46,9,100
부산/울산/경남,(145),(148),48,45,7,100
강원/제주,(41),(43),55,28,16,100
성별,,,,,,
남자,(507),(497),53,39,8,100
여자,(497),(507),51,38,10,100
연령별,,,,,,
18-29세,(144),(148),28,52,20,100
30-39세,(150),(153),37,50,12,100
40-49세,(167),(172),67,28,6,100
50-59세,(198),(196),70,25,5,100
60-69세,(186),(175),56,40,4,100
70세이상,(159),(160),47,42,11,100
성연령별,,,,,,
18-39세남자,(149),(155),28,57,15,100
18-39세여자,(145),(146),38,44,18,100
40-59세남자,(195),(188),70,25,5,100
